month,year,airline_id,unique_carrier,carrier_name,tdomt_gallons,total_gallons,tdomt_cost,total_cost
8,2017,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,511710,511710,1163194,1163194
8,2017,19917,5X,United Parcel Service,39817000,72573000,64138000,116518000
8,2017,20007,5Y,Atlas Air Inc.,9409304,38144004,16600216,67166799
8,2017,19874,8C,Air Transport International,74274,686730,111786,1236144
8,2017,20363,9E,Endeavor Air Inc.,0,0,0,0
8,2017,20190,9S,Southern Air Inc.,832423,6585979,1748088,13830556
8,2017,19805,AA,American Airlines Inc.,196202881,331667373,302212690,519928131
8,2017,20453,ABX,ABX Air Inc,62859,62859,104976,104976
8,2017,19930,AS,Alaska Airlines Inc.,44200173,44708656,78479686,79457576
8,2017,20409,B6,JetBlue Airways,57803927,72953838,98122319,123839332
8,2017,21167,CP,Compass Airlines,0,0,0,0
8,2017,19790,DL,Delta Air Lines Inc.,191308531,335216652,306314812,535785231
8,2017,21650,EE,Eastern Airlines Group Inc.,3760,263040,6655,465581
8,2017,20366,EV,ExpressJet Airlines Inc.,4676,4676,38986,38986
8,2017,20436,F9,Frontier Airlines Inc.,20158355,21545784,31340304,33609689
8,2017,20107,FX,Federal Express Corporation,63066945,101753303,99798000,161836000
8,2017,20368,G4,Allegiant Air,14662825,14662825,26759574,26759574
8,2017,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
8,2017,20166,GFQ,Gulf And Caribbean Cargo,193770,395929,404453,864404
8,2017,20402,GL,Miami Air International,198577,344266,464065,804533
8,2017,19690,HA,Hawaiian Airlines Inc.,15593843,22835410,24756372,35924511
8,2017,20370,KAQ,Kalitta Air LLC,1061612,3980418,1859764,7562496
8,2017,21629,KD,Western Global,1066150,1911288,1977057,3447853
8,2017,21634,KH,Aloha Air Cargo,456380,456380,723672,723672
8,2017,20372,KLQ,Kalitta Charters II,146305,257837,331610,591710
8,2017,20169,L2,Lynden Air Cargo Airlines,212215,212215,468035,468035
8,2017,20151,M6,Amerijet International,305137,1848240,553254,3351106
8,2017,20398,MQ,Envoy Air,0,0,0,0
8,2017,20405,N8,National Air Cargo Group Inc d/ba National Airlines,131044,890920,308461,1788601
8,2017,20108,NC,Northern Air Cargo Inc.,584905,588708,1043050,1048690
8,2017,20416,NK,Spirit Air Lines,29576660,32148544,52173190,56709989
8,2017,20397,OH,PSA Airlines Inc.,0,0,0,0
8,2017,20304,OO,SkyWest Airlines Inc.,6940229,6940229,13771223,13771223
8,2017,20177,PFQ,Asia Pacific,0,340458,0,627850
8,2017,20100,PO,Polar Air Cargo Airways,3105941,16478618,5093303,25508581
8,2017,19687,QX,Horizon Air,0,0,0,0
8,2017,20422,SY,Sun Country Airlines d/b/a MN Airlines,4384399,4833996,8516861,9381171
8,2017,20447,U7,USA Jet Airlines Inc.,475410,506407,822459,907753
8,2017,19977,UA,United Air Lines Inc.,151878502,311521193,238731146,493460968
8,2017,21171,VX,Virgin America,18238682,18440655,29420018,29785921
8,2017,20195,WI,Sky Lease Cargo,0,1480026,0,2778304
8,2017,20287,WP,Island Air Hawaii,353451,353451,589892,589892
8,2017,20377,X9,Omni Air International LLC,375705,2627254,658971,5114575
8,2017,20207,XP,XTRA Airways,33642,282469,66931,561971
8,2017,20378,YV,Mesa Airlines Inc.,0,0,0,0
8,2017,20452,YX,Republic Airline,0,0,0,0
8,2017,20046,ZW,Air Wisconsin Airlines Corp,11462,11462,34733,34733
8,2017,19393,WN,Southwest Airlines Co.,176538201,178563862,323217531,327136102
9,2017,21161,09Q,"Swift Air, LLC",376989,560959,1013908,1389748
9,2017,21352,0WQ,Avjet Corporation,24343,25164,79844,81724
9,2017,21492,1BQ,"Dynamic Airways, LLC",168712,327658,343770,680078
9,2017,21645,23Q,Songbird Airways Inc.,0,0,0,0
9,2017,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
9,2017,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,409738,409738,1014181,1014181
9,2017,19917,5X,United Parcel Service,35554000,66789000,64633000,117178000
9,2017,20007,5Y,Atlas Air Inc.,9661268,40343628,18108951,71943003
9,2017,19874,8C,Air Transport International,26642,557085,73597,1083370
9,2017,20363,9E,Endeavor Air Inc.,0,0,0,0
9,2017,20190,9S,Southern Air Inc.,798113,6678165,1676037,13394146
9,2017,19805,AA,American Airlines Inc.,162318178,277280454,274554515,474298088
9,2017,20453,ABX,ABX Air Inc,79338,79338,149869,149869
9,2017,19930,AS,Alaska Airlines Inc.,38818144,39374312,75531736,76698940
9,2017,20409,B6,JetBlue Airways,47711471,58109658,88702392,108032141
9,2017,21167,CP,Compass Airlines,0,0,0,0
9,2017,19790,DL,Delta Air Lines Inc.,159091986,283484031,280177726,498229067
9,2017,21650,EE,Eastern Airlines Group Inc.,3680,30960,6514,54800
9,2017,20366,EV,ExpressJet Airlines Inc.,3367,3367,33702,33702
9,2017,20436,F9,Frontier Airlines Inc.,18645956,19609531,32750676,34497527
9,2017,20107,FX,Federal Express Corporation,57868243,95801784,103001000,167707000
9,2017,20368,G4,Allegiant Air,10801631,10801631,21836029,21836029
9,2017,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
9,2017,20166,GFQ,Gulf And Caribbean Cargo,332970,488408,831255,1226004
9,2017,20402,GL,Miami Air International,350196,595069,884185,1502448
9,2017,19690,HA,Hawaiian Airlines Inc.,14350949,21448120,24211541,35746649
9,2017,20370,KAQ,Kalitta Air LLC,1304493,5622529,2365409,11011090
9,2017,21629,KD,Western Global,1138084,2368002,2233600,4548958
9,2017,21634,KH,Aloha Air Cargo,394002,394002,657113,657113
9,2017,20372,KLQ,Kalitta Charters II,112152,212898,278103,507247
9,2017,20169,L2,Lynden Air Cargo Airlines,182767,247765,426122,592608
9,2017,20151,M6,Amerijet International,342316,1676743,705220,3454333
9,2017,20398,MQ,Envoy Air,0,0,0,0
9,2017,20405,N8,National Air Cargo Group Inc d/ba National Airlines,120917,904736,428742,2186556
9,2017,20108,NC,Northern Air Cargo Inc.,480499,515535,943415,1015928
9,2017,20416,NK,Spirit Air Lines,24511823,26132007,47753559,50909978
9,2017,20397,OH,PSA Airlines Inc.,0,0,0,0
9,2017,20304,OO,SkyWest Airlines Inc.,7301761,7301761,15464047,15464047
9,2017,20177,PFQ,Asia Pacific,0,351710,0,676757
9,2017,20100,PO,Polar Air Cargo Airways,3188921,16463203,5675448,27007840
9,2017,19687,QX,Horizon Air,0,0,0,0
9,2017,20422,SY,Sun Country Airlines d/b/a MN Airlines,3413449,3582944,7636258,7984155
9,2017,20447,U7,USA Jet Airlines Inc.,560081,605887,1075356,1194348
9,2017,19977,UA,United Air Lines Inc.,130827242,276441283,228145726,478835917
9,2017,21171,VX,Virgin America,16826677,16946394,30138996,30376204
9,2017,20195,WI,Sky Lease Cargo,0,1236048,0,2525795
9,2017,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10821,312284,14705,424373
9,2017,20287,WP,Island Air Hawaii,251788,251788,435924,435924
9,2017,20377,X9,Omni Air International LLC,425657,2944213,778134,5414709
9,2017,20207,XP,XTRA Airways,188539,330096,375097,656723
9,2017,20378,YV,Mesa Airlines Inc.,0,0,0,0
9,2017,20452,YX,Republic Airline,0,0,0,0
9,2017,20046,ZW,Air Wisconsin Airlines Corp,14821,14821,49176,49176
9,2017,19393,WN,Southwest Airlines Co.,153521838,154648357,300697824,303063218
10,2017,21161,09Q,"Swift Air, LLC",480038,1551834,1253211,3400180
10,2017,21352,0WQ,Avjet Corporation,30474,30474,94774,94774
10,2017,21492,1BQ,"Dynamic Airways, LLC",67409,111378,225434,330754
10,2017,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
10,2017,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,422285,422285,1196540,1196540
10,2017,19917,5X,United Parcel Service,39485000,72089000,68589000,125884000
10,2017,20007,5Y,Atlas Air Inc.,10664086,41911121,19180155,76444565
10,2017,19874,8C,Air Transport International,0,700976,0,1468415
10,2017,20363,9E,Endeavor Air Inc.,0,0,0,0
10,2017,20190,9S,Southern Air Inc.,941594,6405491,1977347,13451531
10,2017,19805,AA,American Airlines Inc.,179025054,301099617,305538597,523911775
10,2017,20453,ABX,ABX Air Inc,77495,77495,150339,150339
10,2017,19930,AS,Alaska Airlines Inc.,39577549,40472631,76195277,78038953
10,2017,20409,B6,JetBlue Airways,52649434,63731813,96933427,117338300
10,2017,21167,CP,Compass Airlines,0,0,0,0
10,2017,19790,DL,Delta Air Lines Inc.,171769288,290657760,326818536,552229834
10,2017,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
10,2017,20436,F9,Frontier Airlines Inc.,20349899,21509022,35034624,37093695
10,2017,20107,FX,Federal Express Corporation,60232615,98566651,104379000,172101000
10,2017,20368,G4,Allegiant Air,14985776,14985776,29388053,29388053
10,2017,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
10,2017,20166,GFQ,Gulf And Caribbean Cargo,385196,498862,933314,1229806
10,2017,20402,GL,Miami Air International,404083,730406,954299,1724956
10,2017,19690,HA,Hawaiian Airlines Inc.,14868907,22055390,25527012,37764424
10,2017,20370,KAQ,Kalitta Air LLC,993280,5051611,1987800,10184415
10,2017,21629,KD,Western Global,1428110,2580174,2794600,5035964
10,2017,21634,KH,Aloha Air Cargo,420655,420655,723831,723831
10,2017,20372,KLQ,Kalitta Charters II,177198,275368,446912,705512
10,2017,20169,L2,Lynden Air Cargo Airlines,169063,210736,376581,529608
10,2017,20151,M6,Amerijet International,557493,2401629,1103064,4751900
10,2017,20398,MQ,Envoy Air,0,0,0,0
10,2017,20405,N8,National Air Cargo Group Inc d/ba National Airlines,80116,862490,256199,1967599
10,2017,20108,NC,Northern Air Cargo Inc.,525524,571000,1056140,1145084
10,2017,20416,NK,Spirit Air Lines,27446594,29291989,52331623,55850185
10,2017,20397,OH,PSA Airlines Inc.,0,0,0,0
10,2017,20304,OO,SkyWest Airlines Inc.,7731794,7731794,16345559,16345559
10,2017,20177,PFQ,Asia Pacific,0,294627,0,603745
10,2017,20100,PO,Polar Air Cargo Airways,3192050,15675021,5596611,26803327
10,2017,19687,QX,Horizon Air,0,0,0,0
10,2017,20422,SY,Sun Country Airlines d/b/a MN Airlines,4023896,4339195,8684618,9293383
10,2017,20447,U7,USA Jet Airlines Inc.,479116,502060,1074260,1139650
10,2017,19977,UA,United Air Lines Inc.,140728887,283413257,245860776,499141199
10,2017,21171,VX,Virgin America,18404027,18531212,31878308,32127338
10,2017,20195,WI,Sky Lease Cargo,0,2044190,0,4193979
10,2017,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",44970,263000,116754,682820
10,2017,20377,X9,Omni Air International LLC,412016,4107690,824292,8424616
10,2017,20378,YV,Mesa Airlines Inc.,0,0,0,0
10,2017,20452,YX,Republic Airline,0,0,0,0
10,2017,20046,ZW,Air Wisconsin Airlines Corp,12882,12882,43480,43480
10,2017,19393,WN,Southwest Airlines Co.,164689482,166045635,318571217,321385705
11,2017,21161,09Q,"Swift Air, LLC",425662,700289,1459328,2162165
11,2017,21352,0WQ,Avjet Corporation,20130,22294,67032,72053
11,2017,21492,1BQ,"Dynamic Airways, LLC",92083,101869,194265,221791
11,2017,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
11,2017,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,400500,400500,1100686,1100686
11,2017,19917,5X,United Parcel Service,43341000,79298000,79072000,143808000
11,2017,20007,5Y,Atlas Air Inc.,12285644,43157610,22284686,80592769
11,2017,19874,8C,Air Transport International,29546,700138,69443,1494839
11,2017,20363,9E,Endeavor Air Inc.,0,0,0,0
11,2017,20190,9S,Southern Air Inc.,981139,6614197,2060392,13889814
11,2017,19805,AA,American Airlines Inc.,165155362,268463191,288883072,479414257
11,2017,20453,ABX,ABX Air Inc,80700,80700,151216,151216
11,2017,19930,AS,Alaska Airlines Inc.,39393390,40500606,79566897,81797606
11,2017,20409,B6,JetBlue Airways,51573000,62830254,96789777,117915059
11,2017,21167,CP,Compass Airlines,0,0,0,0
11,2017,19790,DL,Delta Air Lines Inc.,161553444,255869239,313200381,495375994
11,2017,20366,EV,ExpressJet Airlines Inc.,2639,2639,32347,32347
11,2017,20436,F9,Frontier Airlines Inc.,19294199,21041441,34106960,37427617
11,2017,20107,FX,Federal Express Corporation,63070766,103025938,114704647,187676188
11,2017,20368,G4,Allegiant Air,14354451,14363349,29255555,29280166
11,2017,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
11,2017,20166,GFQ,Gulf And Caribbean Cargo,281283,422386,662901,1004943
11,2017,20402,GL,Miami Air International,450332,726877,1132964,1828707
11,2017,19690,HA,Hawaiian Airlines Inc.,14485732,21601109,26252271,38826574
11,2017,20370,KAQ,Kalitta Air LLC,1388025,5538633,2630232,10798598
11,2017,21629,KD,Western Global,1553469,3750732,3154141,5860951
11,2017,21634,KH,Aloha Air Cargo,434131,434131,792696,792696
11,2017,20372,KLQ,Kalitta Charters II,190769,327692,466801,826211
11,2017,20169,L2,Lynden Air Cargo Airlines,198203,232131,481893,593468
11,2017,20151,M6,Amerijet International,491179,2100622,983387,4205645
11,2017,20398,MQ,Envoy Air,0,0,0,0
11,2017,20405,N8,National Air Cargo Group Inc d/ba National Airlines,135956,338310,351156,812895
11,2017,20108,NC,Northern Air Cargo Inc.,460916,484949,974974,1036586
11,2017,20416,NK,Spirit Air Lines,26962585,29148741,52974522,57269753
11,2017,20397,OH,PSA Airlines Inc.,0,0,0,0
11,2017,20304,OO,SkyWest Airlines Inc.,7368010,7368010,16037156,16037156
11,2017,20177,PFQ,Asia Pacific,0,285432,0,608385
11,2017,20100,PO,Polar Air Cargo Airways,3159467,17351438,5818580,30034492
11,2017,19687,QX,Horizon Air,0,0,0,0
11,2017,20422,SY,Sun Country Airlines d/b/a MN Airlines,4309279,4676818,9431491,10194308
11,2017,20447,U7,USA Jet Airlines Inc.,599079,650908,1153287,1297325
11,2017,19977,UA,United Air Lines Inc.,130657305,261366894,234222637,472662190
11,2017,21171,VX,Virgin America,18063514,18285074,32876280,33333397
11,2017,20195,WI,Sky Lease Cargo,0,2122549,0,4404950
11,2017,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",31717,100314,127899,404517
11,2017,20377,X9,Omni Air International LLC,367513,2805784,766248,6062937
11,2017,20207,XP,XTRA Airways,388236,509360,953478,1363466
11,2017,20378,YV,Mesa Airlines Inc.,0,0,0,0
11,2017,20452,YX,Republic Airline,0,0,0,0
11,2017,20046,ZW,Air Wisconsin Airlines Corp,12089,12089,41322,41322
11,2017,19393,WN,Southwest Airlines Co.,164027708,165736626,324347177,328019614
12,2017,21161,09Q,"Swift Air, LLC",467179,1098781,1274547,2521632
12,2017,21352,0WQ,Avjet Corporation,14504,14504,49895,49895
12,2017,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
12,2017,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,347211,347211,906200,906200
12,2017,19917,5X,United Parcel Service,51162000,83469000,95890000,157174000
12,2017,20007,5Y,Atlas Air Inc.,13925514,42003639,25673919,81657289
12,2017,19874,8C,Air Transport International,79996,766493,233571,1713994
12,2017,20363,9E,Endeavor Air Inc.,0,0,0,0
12,2017,20190,9S,Southern Air Inc.,949569,6750833,1994095,14176750
12,2017,19805,AA,American Airlines Inc.,180795497,296899904,328278822,551494299
12,2017,20453,ABX,ABX Air Inc,39054,39054,81623,81623
12,2017,19930,AS,Alaska Airlines Inc.,41859679,43156895,86131679,88948501
12,2017,20409,B6,JetBlue Airways,53994663,67877148,105741770,132928875
12,2017,21167,CP,Compass Airlines,0,0,0,0
12,2017,19790,DL,Delta Air Lines Inc.,162230141,268005821,319643796,527198403
12,2017,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
12,2017,20436,F9,Frontier Airlines Inc.,19896845,22205074,36784986,41295962
12,2017,20107,FX,Federal Express Corporation,71795060,109744410,135310000,205450810
12,2017,20368,G4,Allegiant Air,16159401,16159401,33597781,33597781
12,2017,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
12,2017,20166,GFQ,Gulf And Caribbean Cargo,71086,188435,157361,445801
12,2017,20402,GL,Miami Air International,456854,533403,1213975,1417382
12,2017,19690,HA,Hawaiian Airlines Inc.,15632560,22876656,28960951,42395918
12,2017,20370,KAQ,Kalitta Air LLC,3097387,5326362,5863789,10406976
12,2017,21629,KD,Western Global,766089,1355011,1678803,2941903
12,2017,21634,KH,Aloha Air Cargo,497855,497855,932356,932356
12,2017,20372,KLQ,Kalitta Charters II,112333,174519,270450,417702
12,2017,20169,L2,Lynden Air Cargo Airlines,218302,244274,543257,638578
12,2017,20151,M6,Amerijet International,926649,2176853,1915560,4499969
12,2017,20398,MQ,Envoy Air,0,0,0,0
12,2017,20405,N8,National Air Cargo Group Inc d/ba National Airlines,51488,257600,131834,596570
12,2017,20108,NC,Northern Air Cargo Inc.,448220,461368,926718,954376
12,2017,20416,NK,Spirit Air Lines,28026701,30397723,57242637,62085290
12,2017,20397,OH,PSA Airlines Inc.,0,0,0,0
12,2017,20304,OO,SkyWest Airlines Inc.,7379409,7379409,16611712,16611712
12,2017,20177,PFQ,Asia Pacific,0,402089,0,883320
12,2017,20100,PO,Polar Air Cargo Airways,3397125,17800579,6445991,32913491
12,2017,19687,QX,Horizon Air,0,0,0,0
12,2017,20422,SY,Sun Country Airlines d/b/a MN Airlines,4786840,5613099,9832369,11452586
12,2017,20447,U7,USA Jet Airlines Inc.,787435,810579,1560854,1626572
12,2017,19977,UA,United Air Lines Inc.,136715783,274749231,253010171,515408590
12,2017,21171,VX,Virgin America,18583750,18871240,34677595,35285500
12,2017,20195,WI,Sky Lease Cargo,80911,1921519,182387,4076070
12,2017,20377,X9,Omni Air International LLC,424828,1949379,840120,3840029
12,2017,20207,XP,XTRA Airways,264806,466805,617481,1167237
12,2017,20378,YV,Mesa Airlines Inc.,0,0,0,0
12,2017,20452,YX,Republic Airline,0,0,0,0
12,2017,20046,ZW,Air Wisconsin Airlines Corp,43910,43910,145002,145002
12,2017,19393,WN,Southwest Airlines Co.,167488187,169715224,325085161,329997258
1,2015,21236,0JQ,Vision Airlines,113588,133825,290954,378219
1,2015,21352,0WQ,Avjet Corporation,149758,172998,515168,576289
1,2015,20397,OH,PSA Airlines Inc.,0,0,0,0
1,2015,21645,23Q,Sky King Inc.,0,0,0,0
1,2015,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,312227,312227,940115,940115
1,2015,19917,5X,United Parcel Service,30696000,59698000,50705000,100605000
1,2015,20007,5Y,Atlas Air Inc.,4710772,25753495,10592898,60662588
1,2015,19874,8C,Air Transport International,14998,677344,52103,2306709
1,2015,20363,9E,Endeavor Air Inc.,0,0,0,0
1,2015,20190,9S,Southern Air Inc.,0,3922432,0,14199204
1,2015,19805,AA,American Airlines Inc.,110395239,199989023,195881242,351121741
1,2015,20453,ABX,ABX Air Inc,25773,25773,47791,47791
1,2015,19930,AS,Alaska Airlines Inc.,33038474,34289533,65732649,67948243
1,2015,20409,B6,JetBlue Airways,44725469,54865666,90381642,110873045
1,2015,21167,CP,Compass Airlines,0,0,0,0
1,2015,19790,DL,Delta Air Lines Inc.,130116496,257516542,325715496,644186514
1,2015,20366,EV,ExpressJet Airlines Inc.,102060,102060,323056,323056
1,2015,20436,F9,Frontier Airlines Inc.,12669754,14970324,23283640,27869255
1,2015,20203,FCQ,Falcon Air Express,0,114398,0,265402
1,2015,20107,FX,Federal Express Corporation,58367165,92522570,99393000,168126000
1,2015,20368,G4,Allegiant Air,10542221,10542221,20000259,20000259
1,2015,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
1,2015,20166,GFQ,Gulf And Caribbean Cargo,51222,163631,116655,376716
1,2015,20402,GL,Miami Air International,352524,681942,844471,1633594
1,2015,19690,HA,Hawaiian Airlines Inc.,13687831,19847972,25605676,38346304
1,2015,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",27448,188404,52700,361733
1,2015,20370,KAQ,Kalitta Air LLC,522211,2416631,977220,5061770
1,2015,21629,KD,Western Global,28288,45079,51547,109920
1,2015,21634,KH,Aloha Air Cargo,469255,469255,790721,790721
1,2015,20372,KLQ,Kalitta Charters II,99972,140872,243506,328960
1,2015,20169,L2,Lynden Air Cargo Airlines,101851,101851,229402,229402
1,2015,20151,M6,Amerijet International,215314,1691365,385876,3031187
1,2015,20398,MQ,Envoy Air,0,0,0,0
1,2015,20405,N8,"National Air Cargo Group, Inc. d/b/a Murray Air",0,410414,0,1264265
1,2015,20108,NC,Northern Air Cargo Inc.,329481,329481,606305,606305
1,2015,20416,NK,Spirit Air Lines,17117251,19040521,34434751,38303790
1,2015,20304,OO,SkyWest Airlines Inc.,4128871,4128871,8969786,8969786
1,2015,20177,PFQ,Asia Pacific,0,332961,0,862055
1,2015,20100,PO,Polar Air Cargo Airways,2545828,14354678,4488091,26586358
1,2015,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
1,2015,19687,QX,Horizon Air,0,0,0,0
1,2015,20448,S5,Shuttle America Corp.,6301599,6301599,10206564,10206564
1,2015,20422,SY,Sun Country Airlines d/b/a MN Airlines,3243140,4829658,6151014,9151441
1,2015,20447,U7,USA Jet Airlines Inc.,236043,244678,413257,438303
1,2015,19977,UA,United Air Lines Inc.,108316645,245789377,189982976,448829702
1,2015,20355,US,US Airways Inc.,70101076,88316163,121510869,154669307
1,2015,21171,VX,Virgin America,12441427,12594236,23862346,24134804
